Fecha,AJO1N,CEN1N,CAP1N,COR1N,EMA1N,EPG1N,FEO1N,JOV1N,SJR1N,AJO2C,CEN2C,CAP2C,COR2C,EMA2C,EPG2C,FEO2C,JOV2C,SJR2C,AJO3O,CEN3O,CAP3O,COR3O,EMA3O,EPG3O,FEO3O,JOV3O,SJR3O,AJO4S,CEN4S,CAP4S,COR4S,EMA4S,EPG4S,FEO4S,JOV4S,SJR4S,CEN5P,COR5P,EMA5P,EPG5P,FEO5P,JOV5P,SJR5P,CAP6P,CAPTM,CAPHR,CAPVV,CAPDV,CAPPB,CAPPP
16/03/2024 13:00,NA,NA,0.00464,0.00435,NA,0.01236,0.00984,0.01038,0.00668,NA,NA,1.69,0.33,NA,1.14,1.67,0.78,0.61,NA,NA,0.06472,0.04654,NA,0.0451,0.05822,0.04517,0.06257,NA,NA,0.01153,0.0027,NA,0.00748,0.00468,0.00438,0.00212,NA,5.25,NA,1.43,NA,NA,2.67,15.8,NA,NA,NA,NA,NA,NA
16/03/2024 14:00,NA,NA,0.00389,0.00429,NA,0.00749,NA,0.00878,0.0073,NA,NA,1.68,0.31,NA,1.1,NA,0.71,0.61,NA,NA,0.06138,0.04741,NA,0.0454,NA,0.04528,0.07276,NA,NA,0.00879,0.00225,NA,0.00513,NA,0.0034,0.00364,NA,4.34,NA,0,NA,NA,0,5.3,NA,NA,NA,NA,NA,NA
16/03/2024 15:00,NA,NA,0.00419,0.00612,NA,0.00513,0.00803,0.01119,0.00965,NA,NA,1.7,0.35,NA,1.08,1.61,0.75,0.66,NA,NA,0.06924,0.05149,NA,0.05355,0.05902,0.0495,0.077,NA,NA,0.00658,0.00231,NA,0.00369,0.00363,0.00471,0.00318,NA,2.86,NA,0,NA,NA,2.78,20.3,NA,NA,NA,NA,NA,NA
16/03/2024 16:00,NA,NA,0.00463,0.00497,NA,0.0067,0.00786,0.01087,0.01058,NA,NA,1.71,0.36,NA,1.12,1.6,0.79,0.66,NA,NA,0.07142,0.05355,NA,0.05408,0.06255,0.04961,0.07967,NA,NA,0.00604,0.00225,NA,0.00307,0.00351,0.00419,0.00311,NA,2.55,NA,6.08,NA,NA,6.85,37.9,NA,NA,NA,NA,NA,NA
16/03/2024 17:00,NA,NA,0.00447,0.0047,NA,0.00628,0.00852,0.01029,0.01038,NA,NA,1.7,0.32,NA,1.1,1.6,0.78,0.65,NA,NA,0.06533,0.04837,NA,0.05006,0.05661,0.04467,0.07251,NA,NA,0.00604,0.00216,NA,0.0031,0.00359,0.0051,0.00416,NA,14.83,NA,16.13,NA,NA,18.35,48.8,NA,NA,NA,NA,NA,NA
16/03/2024 18:00,NA,NA,0.00595,0.00608,NA,0.00853,0.00814,0.01319,0.01819,NA,NA,1.72,0.33,NA,1.19,1.58,0.79,0.81,NA,NA,0.06376,0.04822,NA,0.04774,0.05802,0.04097,0.0609,NA,NA,0.00624,0.00225,NA,0.00304,0.00346,0.00331,0.00391,NA,21.91,NA,20.87,NA,NA,30.48,54.4,NA,NA,NA,NA,NA,NA
16/03/2024 19:00,NA,NA,0.00653,0.01142,NA,0.00873,0.00986,0.01393,0.01415,NA,NA,1.72,0.37,NA,1.19,1.61,0.8,0.75,NA,NA,0.05944,0.04001,NA,0.0451,0.05217,0.03749,0.04637,NA,NA,0.00555,0.00208,NA,0.00286,0.00316,0.00309,0.00256,NA,21.32,NA,34.16,NA,NA,30.67,75.3,NA,NA,NA,NA,NA,NA
16/03/2024 20:00,NA,NA,0.00804,0.01147,NA,0.01375,0.01104,0.0185,0.01647,NA,NA,1.75,0.42,NA,1.19,1.65,0.89,0.76,NA,NA,0.04639,0.03233,NA,0.0334,0.04126,0.02726,0.03793,NA,NA,0.00572,0.00169,NA,0.00273,0.00293,0.00323,0.00192,NA,22.94,NA,28.05,NA,NA,20.93,88.5,NA,NA,NA,NA,NA,NA
16/03/2024 21:00,NA,NA,0.01738,0.01798,NA,0.02606,0.018,0.02612,0.01154,NA,NA,1.95,0.59,NA,1.42,1.8,1.1,0.7,NA,NA,0.0274,0.02295,NA,0.01953,0.0275,0.01804,0.0437,NA,NA,0.00727,0.0015,NA,0.0037,0.00339,0.00314,0.00279,NA,15.74,NA,26.22,NA,NA,21.71,122.7,NA,NA,NA,NA,NA,NA
16/03/2024 22:00,NA,NA,0.02208,0.01327,NA,0.03884,0.02136,0.02093,0.02296,NA,NA,2.03,0.47,NA,1.57,1.85,0.91,0.81,NA,NA,0.01641,0.02764,NA,0.00871,0.01775,0.02281,0.02674,NA,NA,0.01101,0.0016,NA,0.0046,0.00306,0.00316,0.00352,NA,22.9,NA,26.63,NA,NA,20.12,87,NA,NA,NA,NA,NA,NA
16/03/2024 23:00,NA,NA,0.01243,0.01513,NA,0.02668,0.02138,0.01782,0.01951,NA,NA,1.83,0.49,NA,1.35,1.94,0.89,0.75,NA,NA,0.03018,0.02268,NA,0.01491,0.01614,0.02288,0.02852,NA,NA,0.01419,0.00174,NA,0.00972,0.00315,0.00336,0.00668,NA,16.7,NA,22.51,NA,NA,12.86,66,NA,NA,NA,NA,NA,NA
17/03/2024 00:00,NA,NA,0.01345,0.01365,NA,0.03088,0.0222,0.02111,0.0187,NA,NA,1.82,0.46,NA,1.31,2.03,0.99,0.7,NA,NA,0.0277,0.02206,NA,0.01035,0.01194,0.0185,0.02983,NA,NA,0.0321,0.00158,NA,0.01317,0.00308,0.00293,0.2115,NA,10.56,NA,18.3,NA,NA,17.41,62.4,NA,NA,NA,NA,NA,NA
17/03/2024 01:00,NA,NA,0.01883,0.01561,NA,0.02595,0.01931,0.01436,0.0293,NA,NA,1.97,0.47,NA,1.36,1.9,0.87,0.74,NA,NA,0.01627,0.01678,NA,0.01139,0.01286,0.02178,0.01488,NA,NA,0.01563,0.00149,NA,0.00866,0.00316,0.00412,0.13629,NA,9.71,NA,18.42,NA,NA,20.1,61.1,NA,NA,NA,NA,NA,NA
17/03/2024 02:00,NA,NA,0.01866,0.01239,NA,0.02917,0.01742,0.01362,0.03261,NA,NA,1.97,0.42,NA,1.38,1.78,0.84,0.66,NA,NA,0.01525,0.01819,NA,0.00768,0.01375,0.02007,0.01004,NA,NA,0.01226,0.0014,NA,0.00477,0.00304,0.00452,0.00235,NA,10.48,NA,17.14,NA,NA,14.94,56.5,NA,NA,NA,NA,NA,NA
17/03/2024 03:00,NA,NA,0.01873,0.01919,NA,0.02627,0.01924,0.01881,0.01555,NA,NA,1.87,0.49,NA,1.26,1.84,0.91,0.59,NA,NA,0.01379,0.00958,NA,0.00731,0.00912,0.01367,0.02637,NA,NA,0.02465,0.00143,NA,0.01453,0.00364,0.0046,0.0017,NA,15.31,NA,19.15,NA,NA,12.12,45.3,NA,NA,NA,NA,NA,NA
17/03/2024 04:00,NA,NA,0.01785,0.02372,NA,0.02651,0.02016,0.01661,0.01806,NA,NA,1.87,0.55,NA,1.41,1.9,0.85,0.67,NA,NA,0.00962,0.00471,NA,0.00403,0.0057,0.01294,0.0186,NA,NA,0.01073,0.00163,NA,0.00663,0.00544,0.00639,0.00304,NA,13.7,NA,19.47,NA,NA,9.75,45.6,NA,NA,NA,NA,NA,NA
17/03/2024 05:00,NA,NA,0.01735,0.01904,NA,0.02538,0.02011,0.02144,0.02845,NA,NA,1.89,0.54,NA,1.43,1.76,0.95,0.91,NA,NA,0.0118,0.00555,NA,0.0042,0.00408,0.00788,0.0029,NA,NA,0.00989,0.00186,NA,0.00679,0.00837,0.00754,0.00492,NA,45.23,NA,21.42,NA,NA,17.17,42.5,NA,NA,NA,NA,NA,NA
17/03/2024 06:00,NA,NA,0.01929,0.0221,NA,0.02946,0.02054,0.02566,0.02775,NA,NA,1.97,0.65,NA,1.38,2,1.13,0.92,NA,NA,0.00636,0.00247,NA,0.0017,0.00195,0.00508,0.00536,NA,NA,0.0123,0.00149,NA,0.01646,0.0068,0.00633,0.00298,NA,81.38,NA,20.36,NA,NA,17.7,49.9,NA,NA,NA,NA,NA,NA
17/03/2024 07:00,NA,NA,0.01806,0.02142,NA,0.0287,0.02052,0.02821,0.03065,NA,NA,2.09,0.56,NA,1.59,2.37,1.2,1.12,NA,NA,0.00794,0.00484,NA,0.00168,0.00186,0.0023,0.00369,NA,NA,0.01022,0.00133,NA,0.01141,0.00763,0.00453,0.00362,NA,40.27,NA,21.2,NA,NA,30.28,54.7,NA,NA,NA,NA,NA,NA
17/03/2024 08:00,NA,NA,0.01845,0.01891,NA,0.02772,0.02079,0.03273,0.01977,NA,NA,2.6,0.58,NA,1.76,2.64,1.56,0.67,NA,NA,0.00718,0.00775,NA,0.00328,0.0029,0.00316,0.01845,NA,NA,0.01222,0.00144,NA,0.01139,0.00746,0.00514,0.00202,NA,27.45,NA,27.9,NA,NA,21.9,80.1,NA,NA,NA,NA,NA,NA
17/03/2024 09:00,NA,NA,0.03047,0.0287,NA,0.02747,0.02291,0.03822,0.01327,NA,NA,2.55,0.71,NA,1.45,2.28,1.39,0.68,NA,NA,0.01655,0.00899,NA,0.01043,0.01291,0.00568,0.02852,NA,NA,0.01921,0.00468,NA,0.01281,0.00991,0.0057,0.00203,NA,40.15,NA,19.15,NA,NA,9.51,82,NA,NA,NA,NA,NA,NA
17/03/2024 10:00,NA,NA,0.01963,0.02514,NA,0.02551,0.01373,0.02658,0.00572,NA,NA,2.11,0.58,NA,1.39,1.79,1,0.61,NA,NA,0.03563,0.02054,NA,0.01968,0.03796,0.01839,0.04136,NA,NA,0.01537,0.00989,NA,0.00986,0.00631,0.00541,0.00545,NA,35.22,NA,18.25,NA,NA,2.19,58.1,NA,NA,NA,NA,NA,NA
17/03/2024 11:00,NA,NA,0.00532,0.00986,NA,0.01403,0.00933,0.01783,0.00478,NA,NA,1.73,0.42,NA,1.15,1.64,0.86,0.61,NA,NA,0.05093,0.03587,NA,0.03214,0.04158,0.03133,0.04286,NA,NA,0.01585,0.01169,NA,0.00818,0.00463,0.00745,0.0019,NA,34.92,NA,14.66,NA,NA,4.56,33.1,NA,NA,NA,NA,NA,NA
17/03/2024 12:00,NA,NA,0.00326,0.00403,NA,0.00478,0.00599,0.00947,0.00617,NA,NA,1.67,0.33,NA,1.07,1.48,0.75,0.62,NA,NA,0.04806,0.03697,NA,0.03541,0.03958,0.03565,0.04764,NA,NA,0.0061,0.00247,NA,0.00328,0.00319,0.00639,0.00257,NA,40.6,NA,6.84,NA,NA,1.37,13,NA,NA,NA,NA,NA,NA
17/03/2024 13:00,NA,NA,0.00331,0.00367,NA,0.00365,0.00595,0.00777,0.00595,NA,NA,1.68,0.35,NA,1.03,1.46,0.74,0.59,NA,NA,0.05141,0.04223,NA,0.03721,0.04132,0.03807,0.05498,NA,NA,0.00546,0.0019,NA,0.00259,0.00296,0.00469,0.00219,NA,26.34,NA,0,NA,NA,0.67,18.4,NA,NA,NA,NA,NA,NA
17/03/2024 14:00,NA,NA,0.00384,0.00364,NA,0.00453,0.00627,0.0075,0.00853,NA,NA,1.7,0.34,NA,1.16,1.45,0.73,0.61,NA,NA,0.05462,0.04253,NA,0.04011,0.04647,0.03951,0.0894,NA,NA,0.00584,0.00201,NA,0.00283,0.00327,0.0049,0.00254,NA,12.86,NA,3.51,NA,NA,2.63,25.4,NA,NA,NA,NA,NA,NA
17/03/2024 15:00,NA,NA,0.00383,0.0035,NA,0.00463,0.00645,0.0074,0.00988,NA,NA,1.69,0.34,NA,1.1,1.48,0.73,0.64,NA,NA,0.05366,0.04119,NA,0.0399,0.04578,0.03794,0.11175,NA,NA,0.00668,0.00194,NA,0.00324,0.00396,0.00494,0.00212,NA,2.28,NA,5.99,NA,NA,13.42,28.7,NA,NA,NA,NA,NA,NA
17/03/2024 16:00,NA,NA,0.00389,0.00372,NA,0.00553,0.00646,0.00852,0.01103,NA,NA,1.68,0.33,NA,1.14,1.47,0.73,0.65,NA,NA,0.05195,0.03791,NA,0.03817,0.04527,0.03474,0.13121,NA,NA,0.00531,0.00155,NA,0.00255,0.00292,0.00487,0.00338,NA,8.25,NA,4.51,NA,NA,4.07,26.4,NA,NA,NA,NA,NA,NA
17/03/2024 17:00,NA,NA,0.00377,0.00371,NA,0.00547,0.00654,0.00848,0.01193,NA,NA,1.67,0.29,NA,1.03,1.43,0.7,0.66,NA,NA,0.04999,0.03641,NA,0.03698,0.04349,0.03286,0.14252,NA,NA,0.00505,0.00151,NA,0.00253,0.00292,0.00436,0.00384,NA,9.64,NA,6.54,NA,NA,13.32,36.1,NA,NA,NA,NA,NA,NA
17/03/2024 18:00,NA,NA,0.0042,0.0045,NA,0.00542,0.00738,0.0103,0.01226,NA,NA,1.67,0.27,NA,1.04,1.48,0.73,0.69,NA,NA,0.04795,0.0349,NA,0.03612,0.04173,0.02996,0.15932,NA,NA,0.00576,0.00211,NA,0.00266,0.00391,0.00475,0.00318,NA,10.15,NA,5.75,NA,NA,9.92,31,NA,NA,NA,NA,NA,NA
17/03/2024 19:00,NA,NA,0.00608,0.00702,NA,0.008,0.00769,0.01295,0.01753,NA,NA,1.74,0.31,NA,1.11,1.5,0.77,0.71,NA,NA,0.0413,0.02956,NA,0.03174,0.03693,0.02553,0.14844,NA,NA,0.00762,0.00297,NA,0.00366,0.00406,0.00647,0.00195,NA,10.29,NA,9.2,NA,NA,8.6,38.5,NA,NA,NA,NA,NA,NA
17/03/2024 20:00,NA,NA,0.0084,0.01144,NA,0.01404,0.01003,0.02222,0.01696,NA,NA,1.76,0.39,NA,1.24,1.55,1,0.76,NA,NA,0.03181,0.01991,NA,0.02187,0.02906,0.01343,0.1424,NA,NA,0.00614,0.00255,NA,0.00333,0.00362,0.00617,0.00146,NA,5.98,NA,10.84,NA,NA,21.09,45.9,NA,NA,NA,NA,NA,NA
17/03/2024 21:00,NA,NA,0.01756,0.02126,NA,0.02666,0.01602,0.02679,0.01554,NA,NA,2.05,0.51,NA,1.38,1.68,1.13,0.69,NA,NA,0.01654,0.01215,NA,0.01107,0.0195,0.00947,0.14252,NA,NA,0.00751,0.00199,NA,0.00335,0.00292,0.00511,0.00179,NA,14.33,NA,10.55,NA,NA,13.59,71.6,NA,NA,NA,NA,NA,NA
17/03/2024 22:00,NA,NA,0.01973,0.02059,NA,0.03183,0.01884,0.02471,0.01525,NA,NA,1.99,0.53,NA,1.5,1.75,1.03,0.69,NA,NA,0.01106,0.01118,NA,0.00482,0.01244,0.01166,0.14726,NA,NA,0.01151,0.00225,NA,0.00677,0.00372,0.00451,0.00148,NA,17.85,NA,19.2,NA,NA,8.67,75.4,NA,NA,NA,NA,NA,NA
17/03/2024 23:00,NA,NA,0.01652,0.02824,NA,0.03121,0.01534,0.02465,0.01712,NA,NA,2,0.63,NA,1.45,1.71,1.05,0.73,NA,NA,0.01342,0.00391,NA,0.00419,0.0164,0.01061,0.15223,NA,NA,0.00592,0.00178,NA,0.00485,0.00303,0.00428,0.00435,NA,26.85,NA,22.04,NA,NA,10.05,63.8,NA,NA,NA,NA,NA,NA
18/03/2024 00:00,NA,NA,0.02245,0.02794,NA,0.02961,0.01626,0.02003,0.01862,NA,NA,2.53,0.6,NA,1.48,1.74,0.92,0.67,NA,NA,0.00374,0.0033,NA,0.00576,0.01459,0.01319,0.146,NA,NA,0.00595,0.00287,NA,0.00446,0.00299,0.00481,0.00197,NA,21.9,NA,14.52,NA,NA,7.92,52,NA,NA,NA,NA,NA,NA
18/03/2024 01:00,NA,NA,0.01604,0.021,NA,0.02484,0.01197,0.03077,0.01246,NA,NA,1.99,0.52,NA,1.31,1.62,1.1,0.6,NA,NA,0.01203,0.0068,NA,0.00694,0.02095,0.0027,0.158,NA,NA,0.0051,0.00244,NA,0.00268,0.00289,0.00549,0.00439,NA,13.99,NA,10.26,NA,NA,10.1,44.8,NA,NA,NA,NA,NA,NA
18/03/2024 02:00,NA,NA,0.01391,0.02585,NA,0.02189,0.00897,0.02119,0.01232,NA,NA,1.8,1.01,NA,1.27,1.52,0.94,0.58,NA,NA,0.01484,0.00166,NA,0.00867,0.02371,0.00874,0.16009,NA,NA,0.00771,0.00197,NA,0.00321,0.00281,0.00735,0.006,NA,18.4,NA,15.58,NA,NA,9.42,39.9,NA,NA,NA,NA,NA,NA
18/03/2024 03:00,NA,NA,0.0164,0.02384,NA,0.01549,0.01498,0.02387,0.01723,NA,NA,1.77,0.8,NA,1.22,1.61,1.02,0.59,NA,NA,0.01151,0.00171,NA,0.01323,0.01279,0.00436,0.1617,NA,NA,0.0104,0.00183,NA,0.00791,0.00744,0.00586,0.00786,NA,24.36,NA,16.33,NA,NA,6.89,44.6,NA,NA,NA,NA,NA,NA
18/03/2024 04:00,NA,NA,0.01875,0.02178,NA,0.0273,0.01874,0.01856,0.02501,NA,NA,1.82,0.66,NA,1.22,1.7,0.97,0.68,NA,NA,0.00683,0.00164,NA,0.00391,0.00521,0.00979,0.16669,NA,NA,0.01048,0.00161,NA,0.00498,0.00339,0.00334,0.00384,NA,22.04,NA,22.96,NA,NA,17.33,48.9,NA,NA,NA,NA,NA,NA
18/03/2024 05:00,NA,NA,0.01728,0.01871,NA,0.03129,0.01866,0.00998,0.02812,NA,NA,1.87,0.55,NA,1.41,1.73,0.78,0.73,NA,NA,0.01028,0.00412,NA,0.76,0.00448,0.01673,0.17431,NA,NA,0.00844,0.00145,NA,0.00542,0.00397,0.00324,0.00253,NA,30.31,NA,21.64,NA,NA,19.77,74,NA,NA,NA,NA,NA,NA
18/03/2024 06:00,NA,NA,0.01621,0.01748,NA,0.02807,0.02071,0.02433,0.03312,NA,NA,2.07,0.48,NA,1.32,1.8,1.23,0.83,NA,NA,0.00706,0.00424,NA,0.00292,0.00241,0.00366,0.17071,NA,NA,0.00711,0.00143,NA,0.00687,0.00412,0.00576,0.00255,NA,19.01,NA,27.42,NA,NA,18.66,64.1,NA,NA,NA,NA,NA,NA
18/03/2024 07:00,NA,NA,0.01635,0.02112,NA,0.02778,0.02033,0.02673,0.04213,NA,NA,2.37,0.57,NA,1.59,1.97,1.21,1.23,NA,NA,0.00466,0.00128,NA,0.00175,0.00174,0.00128,0.1596,NA,NA,0.00716,0.00154,NA,0.00921,0.00429,0.00555,0.00208,NA,20.27,NA,23.77,NA,NA,27.47,72,NA,NA,NA,NA,NA,NA
18/03/2024 08:00,NA,NA,0.01604,0.02186,NA,0.02789,0.01971,0.03045,0.04454,NA,NA,2.15,0.7,NA,1.71,2.29,1.74,1.24,NA,NA,0.00973,0.00242,NA,0.00236,0.00333,0.00216,0.14163,NA,NA,0.01006,0.00182,NA,0.00634,0.00582,0.00908,0.00653,NA,25.87,NA,25.34,NA,NA,33.33,61.9,NA,NA,NA,NA,NA,NA
18/03/2024 09:00,NA,NA,0.01655,0.02452,NA,0.02925,0.0166,0.03794,0.03802,NA,NA,2.04,0.68,NA,1.45,1.92,1.49,1.17,NA,NA,0.02226,0.00904,NA,0.00971,0.01734,0.00714,0.14474,NA,NA,0.01973,0.00351,NA,0.00978,0.01058,0.00886,0.02949,NA,34.56,NA,26.71,NA,NA,21.91,55,NA,NA,NA,NA,NA,NA
18/03/2024 10:00,NA,NA,0.01297,0.01356,NA,0.02533,0.0132,0.01678,0.01405,NA,NA,1.91,0.47,NA,1.31,1.73,0.89,0.78,NA,NA,0.03811,0.02516,NA,0.01922,0.03375,0.0256,0.17583,NA,NA,0.0133,0.00386,NA,0.00892,0.01232,0.00772,0.00526,NA,28.03,NA,24.67,NA,NA,16.55,35.7,NA,NA,NA,NA,NA,NA
18/03/2024 11:00,NA,NA,0.00675,0.00752,NA,0.01715,0.01071,0.01196,0.00999,NA,NA,1.78,0.38,NA,1.24,1.66,0.79,0.67,NA,NA,0.05116,0.03489,NA,0.02848,0.04219,0.03348,0.18228,NA,NA,0.01778,0.00375,NA,0.00841,0.01248,0.00643,0.00481,NA,11.31,NA,16.5,NA,NA,7.98,26.8,NA,NA,NA,NA,NA,NA
18/03/2024 12:00,NA,NA,0.00411,0.00353,NA,0.00884,0.00716,0.00956,0.00842,NA,NA,1.73,0.33,NA,1.13,1.52,0.76,0.65,NA,NA,0.05278,0.03864,NA,0.03699,0.04688,0.037,0.18274,NA,NA,0.0118,0.00377,NA,0.00836,0.00623,0.0068,0.00382,NA,7.8,NA,10.32,NA,NA,7.48,22.3,NA,NA,NA,NA,NA,NA
18/03/2024 13:00,NA,NA,0.00389,0.0038,NA,0.00672,0.00761,0.00757,0.00968,NA,NA,1.71,0.34,NA,1.05,1.54,0.72,0.64,NA,NA,0.05873,0.04258,NA,0.04093,0.04762,0.04037,0.18237,NA,NA,0.01131,0.00433,NA,0.00623,0.00533,0.00722,0.00424,NA,0.58,NA,6.38,NA,NA,3.93,14.8,NA,NA,NA,NA,NA,NA
18/03/2024 14:00,NA,NA,0.00397,0.00306,NA,0.00619,0.00746,0.00646,0.01015,NA,NA,1.72,0.3,NA,1.07,1.52,0.71,0.61,NA,NA,0.06037,0.0378,NA,0.04513,0.05399,0.03831,0.18117,NA,NA,0.00914,0.00226,NA,0.00606,0.00494,0.00581,0.00463,NA,6.45,NA,4.63,NA,NA,0,10.1,NA,NA,NA,NA,NA,NA
18/03/2024 15:00,NA,NA,0.00382,0.00506,NA,0.00496,0.00682,0.00743,0.00986,NA,NA,1.7,0.31,NA,1.13,1.48,0.72,0.58,NA,NA,0.05783,0.03663,NA,0.04533,0.05475,0.03551,0.17337,NA,NA,0.00602,0.0016,NA,0.00301,0.00334,0.0045,0.00213,NA,0,NA,0.1,NA,NA,0.8,27.4,NA,NA,NA,NA,NA,NA
18/03/2024 16:00,NA,NA,0.00416,0.004,NA,0.00664,0.00634,0.00866,0.00902,NA,NA,1.7,0.32,NA,1.06,1.46,0.73,0.55,NA,NA,0.05802,0.04432,NA,0.04345,0.05173,0.04002,0.15263,NA,NA,0.0059,0.0017,NA,0.00308,0.00294,0.00483,0.00181,NA,1.9,NA,8.07,NA,NA,5.2,34.2,NA,NA,NA,NA,NA,NA
18/03/2024 17:00,NA,NA,0.0037,0.00346,NA,0.00582,0.00717,0.00814,0.01185,NA,NA,1.67,0.26,NA,1.07,1.46,0.69,0.57,NA,NA,0.05484,0.04217,NA,0.04186,0.05,0.03687,0.15038,NA,NA,0.00686,0.00236,NA,0.00343,0.00444,0.00515,0.00215,NA,13.07,NA,6.5,NA,NA,17.15,48,NA,NA,NA,NA,NA,NA
18/03/2024 18:00,NA,NA,0.00429,0.00424,NA,0.00703,0.00691,0.00928,0.0153,NA,NA,1.67,0.25,NA,1.13,1.43,0.71,0.63,NA,NA,0.05501,0.04074,NA,0.04148,0.04897,0.03686,0.15556,NA,NA,0.00729,0.0029,NA,0.00353,0.00339,0.00634,0.00485,NA,10.71,NA,8.4,NA,NA,11.89,49.5,NA,NA,NA,NA,NA,NA
18/03/2024 19:00,NA,NA,0.00567,0.00873,NA,0.01141,0.00933,0.01632,0.02434,NA,NA,1.69,0.27,NA,1.15,1.49,0.76,0.71,NA,NA,0.05211,0.03707,NA,0.03692,0.045,0.0297,0.14965,NA,NA,0.0061,0.00268,NA,0.00301,0.00338,0.00511,0.00581,NA,12.49,NA,10.55,NA,NA,21.62,47.1,NA,NA,NA,NA,NA,NA
18/03/2024 20:00,NA,NA,0.01168,0.01995,NA,0.02076,0.0138,0.02751,0.01087,NA,NA,1.85,0.41,NA,1.3,1.56,0.98,0.72,NA,NA,0.03954,0.0249,NA,0.02707,0.03487,0.02007,0.16723,NA,NA,0.00668,0.00314,NA,0.00327,0.00359,0.00941,0.00446,NA,6.87,NA,10.94,NA,NA,16.79,49.3,NA,NA,NA,NA,NA,NA
18/03/2024 21:00,NA,NA,0.01507,0.02119,NA,0.01375,0.01309,0.01283,0.00844,NA,NA,1.98,0.61,NA,1.24,2.02,0.85,0.69,NA,NA,0.02538,0.01696,NA,0.0219,0.02566,0.02106,0.17044,NA,NA,0.00809,0.00227,NA,0.00322,0.00373,0.00494,0.00434,NA,21.66,NA,21.28,NA,NA,34.49,90.4,NA,NA,NA,NA,NA,NA
18/03/2024 22:00,NA,NA,0.008,0.00641,NA,0.00665,0.01331,0.0079,0.00869,NA,NA,1.94,0.47,NA,1.16,1.83,0.84,0.68,NA,NA,0.02972,0.02329,NA,0.02395,0.02385,0.02156,0.17558,NA,NA,0.00661,0.0013,NA,0.00285,0.00342,0.00419,0.00427,NA,36.14,NA,30.17,NA,NA,29.91,119.1,NA,NA,NA,NA,NA,NA
18/03/2024 23:00,NA,NA,0.00833,0.00493,NA,0.00609,0.01079,0.00606,0.00881,NA,NA,1.91,0.47,NA,1.22,1.73,0.81,0.67,NA,NA,0.02653,0.02445,NA,0.02291,0.02401,0.02274,0.17586,NA,NA,0.00659,0.00125,NA,0.00257,0.00296,0.00431,0.00352,NA,42.77,NA,24.7,NA,NA,20.58,90.3,NA,NA,NA,NA,NA,NA
19/03/2024 00:00,NA,NA,0.00924,0.00619,NA,0.00563,0.00992,0.00758,0.00839,NA,NA,1.87,0.47,NA,1.17,1.69,0.8,0.63,NA,NA,0.02442,0.02255,NA,0.02261,0.02421,0.02019,0.17847,NA,NA,0.0078,0.00125,NA,0.00267,0.00284,0.00402,0.0034,NA,31.7,NA,24.44,NA,NA,20.44,59.1,NA,NA,NA,NA,NA,NA
19/03/2024 01:00,NA,NA,0.01103,0.00505,NA,0.00454,0.00815,0.00649,0.00803,NA,NA,1.86,0.46,NA,1.17,1.65,0.78,0.61,NA,NA,0.01983,0.02214,NA,0.02224,0.0251,0.01975,0.17671,NA,NA,0.00903,0.00123,NA,0.00259,0.00272,0.00268,0.00389,NA,29.64,NA,24.63,NA,NA,22.41,41,NA,NA,NA,NA,NA,NA
19/03/2024 02:00,NA,NA,0.01497,0.00431,NA,0.0039,0.00624,0.00551,0.00823,NA,NA,1.85,0.44,NA,1.11,1.56,0.76,0.6,NA,NA,0.01289,0.02083,NA,0.02191,0.02594,0.01876,0.17304,NA,NA,0.01173,0.00123,NA,0.00248,0.00273,0.00235,0.00277,NA,18.06,NA,14.18,NA,NA,15.09,33.5,NA,NA,NA,NA,NA,NA
19/03/2024 03:00,NA,NA,0.01062,0.00505,NA,0.00295,0.00576,0.00598,0.00927,NA,NA,1.84,0.44,NA,1.15,1.56,0.76,0.61,NA,NA,0.01716,0.01839,NA,0.02192,0.02496,0.01682,0.16853,NA,NA,0.01039,0.00127,NA,0.00257,0.00259,0.00242,0.00286,NA,10.52,NA,14.82,NA,NA,6.79,24,NA,NA,NA,NA,NA,NA
19/03/2024 04:00,NA,NA,0.00817,0.00438,NA,0.00278,0.00566,0.0057,0.00905,NA,NA,1.84,0.44,NA,1.14,1.56,0.77,0.6,NA,NA,0.01994,0.01756,NA,0.02114,0.02367,0.01609,0.17012,NA,NA,0.00958,0.00132,NA,0.00252,0.0025,0.0023,0.00282,NA,8.17,NA,14.14,NA,NA,4.35,15.5,NA,NA,NA,NA,NA,NA
19/03/2024 05:00,NA,NA,0.00866,0.00461,NA,0.00441,0.00599,0.0065,0.00861,NA,NA,1.85,0.44,NA,1.14,1.56,0.78,0.59,NA,NA,0.01889,0.01686,NA,0.01947,0.02278,0.0151,0.165,NA,NA,0.00885,0.00124,NA,0.00241,0.00243,0.00253,0.00267,NA,5.05,NA,11.33,NA,NA,1.29,14.1,NA,NA,NA,NA,NA,NA
19/03/2024 06:00,NA,NA,0.00833,0.00601,NA,0.00626,0.00957,0.00681,0.00964,NA,NA,1.88,0.45,NA,1.13,1.63,0.79,0.6,NA,NA,0.01809,0.01543,NA,0.01696,0.01772,0.01473,0.16424,NA,NA,0.00699,0.00127,NA,0.00242,0.00244,0.00261,0.00286,NA,4.7,NA,7.07,NA,NA,3.05,7.7,NA,NA,NA,NA,NA,NA
